Campaign_ID,Campaign_Name,Channel,Date,Impressions,Clicks,Conversions,Cost/Ad Spend,Revenue Generated,Customer Acquired,Region,Audience Segment
CMP_014,Twitter - Promo 14,Twitter,2025-07-01,10220,678,51,3036.44,4631.05,46,Latin America,Young Adults
CMP_014,Twitter - Promo 14,Twitter,2025-07-01,6046,381,28,1896.98,3128.53,23,Middle East,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-07-01,7936,189,30,975.99,388.85,27,Middle East,Students
CMP_001,Twitter - Promo 1,Twitter,2025-07-02,7430,460,21,304.19,1562.82,18,Asia-Pacific,Retirees
CMP_020,Instagram - Promo 20,Instagram,2025-07-02,4831,165,9,1696.58,824.98,8,Europe,Young Adults
CMP_006,Instagram - Promo 6,Instagram,2025-07-03,15420,714,82,2509.83,7680.6,70,Europe,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-07-03,6244,396,28,2547.11,1106.98,27,Asia-Pacific,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-07-03,8644,242,30,1180.6,590.57,25,North America,Professionals
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-03,14815,307,33,2228.04,1774.88,29,Latin America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-07-04,13791,190,12,367.98,330.39,11,Latin America,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-07-04,7672,241,25,865.81,3697.43,20,Asia-Pacific,Retirees
CMP_011,Facebook - Promo 11,Facebook,2025-07-04,17249,408,32,694.14,6394.54,27,Latin America,Professionals
CMP_014,Twitter - Promo 14,Twitter,2025-07-04,13929,810,71,3613.51,7186.68,61,Latin America,Young Adults
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-04,12883,257,31,1347.27,3451.9,29,North America,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-07-05,10883,307,26,252.06,5912.3,23,Latin America,Students
CMP_015,Instagram - Promo 15,Instagram,2025-07-05,7005,516,44,3644.24,2633.43,35,Middle East,General
CMP_006,Instagram - Promo 6,Instagram,2025-07-06,23637,1003,103,3722.02,13640.74,90,North America,Professionals
CMP_007,Email - Promo 7,Email,2025-07-06,5821,209,26,960.35,1880.25,24,Latin America,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-07-07,6134,450,37,3144.67,2114.8,33,Middle East,General
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-07-07,10871,268,51,968.42,680.87,44,Middle East,Professionals
CMP_018,Email - Promo 18,Email,2025-07-07,9218,592,53,5307.9,5290.73,49,North America,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-07,13111,277,35,1836.67,2884.06,32,Middle East,Young Adults
CMP_006,Instagram - Promo 6,Instagram,2025-07-08,18316,1074,105,4031.23,12437.8,98,North America,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-07-08,21802,832,75,3266.08,4382.84,72,Europe,General
CMP_011,Facebook - Promo 11,Facebook,2025-07-08,9290,240,22,442.37,4395.38,20,Asia-Pacific,Professionals
CMP_014,Twitter - Promo 14,Twitter,2025-07-08,13018,708,48,2967.4,4852.63,41,Middle East,Professionals
CMP_014,Twitter - Promo 14,Twitter,2025-07-08,9778,496,25,2262.57,2129.72,21,Latin America,Students
CMP_002,Twitter - Promo 2,Twitter,2025-07-09,16868,217,16,94.91,1579.43,13,Middle East,Young Adults
CMP_004,Email - Promo 4,Email,2025-07-09,11748,639,10,1894.17,2872.12,9,Middle East,Students
CMP_008,Facebook - Promo 8,Facebook,2025-07-09,12202,134,6,259.44,197.73,5,Middle East,Retirees
CMP_014,Twitter - Promo 14,Twitter,2025-07-09,9475,426,27,1890.72,2837.65,24,Latin America,Students
CMP_009,Facebook - Promo 9,Facebook,2025-07-10,19466,749,50,3347.21,2746.95,45,Latin America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-07-10,6172,199,26,635.58,2900.69,23,Middle East,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-07-10,18632,785,17,3743.09,2221.45,16,Latin America,Students
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-07-10,7246,183,35,1066.28,879.72,34,Middle East,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-07-10,22904,539,28,3358.05,2087.85,23,Latin America,Students
CMP_005,Instagram - Promo 5,Instagram,2025-07-11,8914,264,39,167.23,6445.18,35,Europe,General
CMP_012,Twitter - Promo 12,Twitter,2025-07-11,11970,622,76,2573.31,4048.57,63,Latin America,Professionals
CMP_017,Google Ads - Promo 17,Google Ads,2025-07-11,15146,363,14,1867.27,690.23,13,North America,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-07-11,6959,327,29,2786.07,3256.37,27,Latin America,General
CMP_007,Email - Promo 7,Email,2025-07-12,7117,214,21,1034.64,2092.83,17,Europe,Young Adults
CMP_008,Facebook - Promo 8,Facebook,2025-07-12,15507,194,12,323.31,364.73,10,Middle East,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-07-12,19621,238,9,411.44,327.08,7,Latin America,Young Adults
CMP_012,Twitter - Promo 12,Twitter,2025-07-12,18083,999,155,4236.76,8065.98,154,Middle East,Students
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-12,12814,265,39,1194.18,3905.63,32,Middle East,General
CMP_020,Instagram - Promo 20,Instagram,2025-07-12,7118,331,19,2040.42,1964.29,18,Europe,Young Adults
CMP_013,Google Ads - Promo 13,Google Ads,2025-07-13,12157,436,15,1936.01,1908.58,12,Latin America,Retirees
CMP_015,Instagram - Promo 15,Instagram,2025-07-13,7177,478,47,3031.99,1592.0,43,Latin America,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-07-14,9548,281,29,202.82,6708.13,27,North America,Students
CMP_007,Email - Promo 7,Email,2025-07-14,6141,174,18,742.81,1370.65,16,Middle East,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-07-14,12675,455,32,2082.29,1861.49,27,Asia-Pacific,Professionals
CMP_013,Google Ads - Promo 13,Google Ads,2025-07-14,20891,892,27,3860.32,2739.79,22,Europe,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-07-14,5618,304,31,1389.86,1336.91,29,Asia-Pacific,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-07-14,7740,211,27,884.63,688.23,23,Latin America,Young Adults
CMP_018,Email - Promo 18,Email,2025-07-14,11490,1052,67,8413.48,9572.04,62,Asia-Pacific,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-14,15725,333,39,2258.36,3609.54,38,Latin America,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-07-14,7777,255,25,1974.36,1482.08,20,Europe,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-07-15,15295,290,27,121.45,2549.7,24,Latin America,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-07-15,17922,806,108,2803.52,13850.8,88,Middle East,Students
CMP_007,Email - Promo 7,Email,2025-07-15,4956,177,23,745.48,1718.31,20,Asia-Pacific,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-07-15,16882,243,15,460.96,505.6,14,North America,Retirees
CMP_011,Facebook - Promo 11,Facebook,2025-07-15,8812,226,17,412.14,2728.98,16,Europe,Retirees
CMP_014,Twitter - Promo 14,Twitter,2025-07-15,11831,752,43,3339.77,4288.63,35,Latin America,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-07-15,8606,610,51,3822.85,2490.05,41,Asia-Pacific,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-15,11915,250,30,1895.14,1938.86,26,North America,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-07-15,5594,225,18,1958.44,1782.98,16,Middle East,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-07-16,12236,161,8,292.05,262.21,7,Latin America,General
CMP_009,Facebook - Promo 9,Facebook,2025-07-16,12544,505,50,2062.93,1982.38,47,Europe,Retirees
CMP_012,Twitter - Promo 12,Twitter,2025-07-16,14279,861,123,3745.64,8323.65,107,Middle East,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-07-16,7907,328,23,2596.34,1110.49,18,Latin America,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-07-17,22422,428,39,174.49,4410.8,34,Latin America,Retirees
CMP_004,Email - Promo 4,Email,2025-07-17,15765,1093,20,3737.22,5962.42,17,Asia-Pacific,Retirees
CMP_004,Email - Promo 4,Email,2025-07-17,15590,912,14,2034.01,5017.85,12,Asia-Pacific,General
CMP_007,Email - Promo 7,Email,2025-07-17,4346,120,14,544.96,1144.56,11,Middle East,Professionals
CMP_011,Facebook - Promo 11,Facebook,2025-07-17,11111,291,27,521.44,6030.23,24,North America,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-07-17,22373,687,19,3425.69,2622.73,17,Europe,Young Adults
CMP_018,Email - Promo 18,Email,2025-07-17,13125,1057,79,6777.14,7083.33,66,Europe,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-07-18,15443,191,9,346.65,260.91,8,Latin America,Young Adults
CMP_018,Email - Promo 18,Email,2025-07-18,10034,788,73,6988.17,4998.88,65,Asia-Pacific,General
CMP_015,Instagram - Promo 15,Instagram,2025-07-19,6235,420,34,2542.14,884.56,30,Europe,Students
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-07-19,9981,267,39,1199.27,515.91,37,North America,General
CMP_020,Instagram - Promo 20,Instagram,2025-07-19,5039,181,13,1292.98,1064.02,10,North America,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-07-20,18767,678,43,3080.86,2397.16,41,North America,General
CMP_011,Facebook - Promo 11,Facebook,2025-07-20,11931,325,32,556.26,6791.88,28,Middle East,Young Adults
CMP_011,Facebook - Promo 11,Facebook,2025-07-20,14051,449,31,722.28,6250.62,28,Middle East,Retirees
CMP_012,Twitter - Promo 12,Twitter,2025-07-20,15316,1006,108,4343.26,7801.36,96,Latin America,General
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-20,16867,265,31,1742.92,1770.73,28,Middle East,Young Adults
CMP_004,Email - Promo 4,Email,2025-07-21,13906,1047,17,2932.93,4547.34,16,Europe,Retirees
CMP_004,Email - Promo 4,Email,2025-07-21,9940,776,12,1989.13,3948.48,9,Asia-Pacific,General
CMP_010,Instagram - Promo 10,Instagram,2025-07-21,7246,197,27,694.38,4098.82,24,North America,Retirees
CMP_011,Facebook - Promo 11,Facebook,2025-07-21,11391,303,20,565.67,4134.62,16,Asia-Pacific,Students
CMP_012,Twitter - Promo 12,Twitter,2025-07-21,14380,991,143,3924.48,7045.95,134,Europe,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-07-21,10914,308,50,1368.55,1171.24,40,Middle East,Young Adults
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-21,13721,237,30,1623.86,2122.41,25,Asia-Pacific,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-07-22,17690,226,10,379.38,309.89,9,Europe,Students
CMP_012,Twitter - Promo 12,Twitter,2025-07-22,11780,730,80,3200.14,4710.97,64,Middle East,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-07-22,16614,405,73,1582.75,835.99,67,Middle East,Professionals
CMP_018,Email - Promo 18,Email,2025-07-22,12742,846,56,8516.55,3904.78,51,Europe,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-07-23,21007,396,37,145.02,3878.81,36,Latin America,Professionals
CMP_009,Facebook - Promo 9,Facebook,2025-07-23,17797,554,44,2320.23,1762.82,43,Europe,General
CMP_012,Twitter - Promo 12,Twitter,2025-07-23,12782,731,90,2982.0,4752.06,79,Latin America,Professionals
CMP_006,Instagram - Promo 6,Instagram,2025-07-24,16439,1011,139,4162.2,14277.23,115,Latin America,Young Adults
CMP_014,Twitter - Promo 14,Twitter,2025-07-24,10876,547,36,2442.8,3398.15,33,Latin America,Professionals
CMP_014,Twitter - Promo 14,Twitter,2025-07-24,5844,308,19,1297.97,2067.79,18,North America,Students
CMP_015,Instagram - Promo 15,Instagram,2025-07-24,9770,561,44,2622.51,2248.99,43,Latin America,Young Adults
CMP_004,Email - Promo 4,Email,2025-07-25,11549,699,13,1647.93,4730.74,12,Latin America,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-07-25,9889,292,27,148.32,4763.22,25,North America,General
CMP_006,Instagram - Promo 6,Instagram,2025-07-25,18389,807,100,2799.92,10038.11,90,Asia-Pacific,Young Adults
CMP_007,Email - Promo 7,Email,2025-07-25,6623,208,18,991.13,1264.86,14,Asia-Pacific,Young Adults
CMP_008,Facebook - Promo 8,Facebook,2025-07-25,16068,187,8,362.88,269.66,7,Europe,Students
CMP_010,Instagram - Promo 10,Instagram,2025-07-25,11840,321,55,1061.51,7873.25,53,North America,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-07-26,9097,256,37,169.43,6399.45,30,North America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-07-26,19816,239,14,401.19,461.84,13,Latin America,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-07-27,26664,1424,181,5724.55,21249.76,162,North America,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-27,11983,186,21,984.9,1682.51,18,North America,Young Adults
CMP_001,Twitter - Promo 1,Twitter,2025-07-28,7604,427,28,294.8,2584.93,23,Europe,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-07-28,17330,632,40,2692.13,2327.04,36,Middle East,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-07-28,20291,436,15,2076.69,506.74,13,Europe,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-07-29,18058,345,29,116.36,3500.07,27,Asia-Pacific,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-07-29,14553,755,72,2270.33,14207.13,67,Latin America,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-07-29,15103,710,83,1746.53,17443.75,73,North America,Young Adults
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-07-29,17649,748,104,1643.29,18773.58,98,Latin America,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-07-29,8765,217,33,152.34,7408.16,30,Europe,Young Adults
CMP_011,Facebook - Promo 11,Facebook,2025-07-29,13226,323,25,549.68,5027.11,20,Latin America,Professionals
CMP_019,Google Ads - Promo 19,Google Ads,2025-07-29,15385,313,45,1935.04,2152.12,39,Asia-Pacific,General
CMP_020,Instagram - Promo 20,Instagram,2025-07-29,5111,210,16,1910.49,2279.45,15,Europe,General
CMP_007,Email - Promo 7,Email,2025-07-30,5662,172,22,804.13,2188.25,21,Asia-Pacific,General
CMP_008,Facebook - Promo 8,Facebook,2025-07-30,15854,229,12,438.42,439.35,10,North America,Students
CMP_014,Twitter - Promo 14,Twitter,2025-07-30,12142,714,61,3141.83,5408.54,52,Asia-Pacific,Young Adults
CMP_018,Email - Promo 18,Email,2025-07-30,10216,824,63,8110.26,7064.23,50,North America,Young Adults
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-07-31,19679,966,112,2650.65,19566.71,103,Asia-Pacific,Young Adults
CMP_011,Facebook - Promo 11,Facebook,2025-07-31,16921,465,41,759.63,7340.14,35,Asia-Pacific,General
CMP_011,Facebook - Promo 11,Facebook,2025-07-31,11470,304,30,562.38,5090.68,29,Latin America,Students
CMP_014,Twitter - Promo 14,Twitter,2025-07-31,7894,501,29,2441.48,2392.58,24,Latin America,Students
CMP_015,Instagram - Promo 15,Instagram,2025-07-31,6636,425,27,2371.41,987.13,25,Europe,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-07-31,7940,284,23,1970.24,1531.16,20,North America,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-08-01,16102,807,86,1968.2,21082.05,76,Latin America,Students
CMP_014,Twitter - Promo 14,Twitter,2025-08-01,10318,598,44,2644.55,4489.01,39,Latin America,General
CMP_020,Instagram - Promo 20,Instagram,2025-08-01,5466,206,16,1858.42,1032.75,12,Latin America,Young Adults
CMP_004,Email - Promo 4,Email,2025-08-02,16212,917,16,2465.26,4523.15,13,Latin America,Retirees
CMP_004,Email - Promo 4,Email,2025-08-02,12909,728,11,1716.77,3272.41,9,Latin America,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-08-02,11088,255,22,189.21,4085.42,20,Middle East,Professionals
CMP_007,Email - Promo 7,Email,2025-08-02,7467,269,29,1167.39,2584.69,25,Latin America,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-08-02,7447,248,38,767.31,4912.76,36,Europe,Retirees
CMP_012,Twitter - Promo 12,Twitter,2025-08-02,12198,847,120,3133.91,5924.12,97,Europe,Students
CMP_019,Google Ads - Promo 19,Google Ads,2025-08-02,17185,272,30,1572.66,3283.06,25,Asia-Pacific,Professionals
CMP_007,Email - Promo 7,Email,2025-08-03,7615,259,18,1272.1,1501.66,15,Europe,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-08-03,16260,237,13,410.02,458.79,11,Latin America,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-08-03,15968,639,52,2986.93,2401.69,50,Latin America,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-03,20573,835,19,3818.81,1889.95,17,Europe,Students
CMP_020,Instagram - Promo 20,Instagram,2025-08-03,7539,297,21,2510.16,2239.38,18,Latin America,Professionals
CMP_009,Facebook - Promo 9,Facebook,2025-08-04,20235,686,50,2821.44,2767.12,48,Middle East,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-08-04,10565,211,33,1452.7,1882.32,26,Middle East,General
CMP_019,Google Ads - Promo 19,Google Ads,2025-08-04,13375,244,32,1265.1,2957.53,27,Middle East,Students
CMP_008,Facebook - Promo 8,Facebook,2025-08-05,12110,134,5,230.61,196.75,4,Europe,Professionals
CMP_009,Facebook - Promo 9,Facebook,2025-08-05,10886,351,34,1563.64,1802.97,29,Middle East,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-05,18861,629,14,2769.21,1722.02,12,Europe,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-05,17690,653,21,2778.58,2982.59,20,North America,Students
CMP_018,Email - Promo 18,Email,2025-08-05,10985,715,75,4746.75,5109.38,69,Middle East,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-08-06,17364,838,115,3158.55,15838.8,98,Europe,Students
CMP_007,Email - Promo 7,Email,2025-08-06,7858,213,17,910.43,1191.79,14,North America,General
CMP_005,Instagram - Promo 5,Instagram,2025-08-07,8435,190,28,105.86,5620.09,22,Middle East,General
CMP_005,Instagram - Promo 5,Instagram,2025-08-08,6046,175,26,123.21,5709.04,24,Latin America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-08-08,11683,123,6,205.39,221.02,5,North America,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-08-08,8665,295,43,1004.41,5648.71,42,North America,Professionals
CMP_011,Facebook - Promo 11,Facebook,2025-08-08,12009,269,24,468.34,4397.45,19,Asia-Pacific,General
CMP_015,Instagram - Promo 15,Instagram,2025-08-08,7698,488,35,3176.02,2068.84,29,Asia-Pacific,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-08-08,5104,272,21,1711.91,633.26,19,North America,Young Adults
CMP_019,Google Ads - Promo 19,Google Ads,2025-08-08,14532,311,33,2400.34,1731.32,29,Europe,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-08-09,8411,601,24,447.04,1849.53,20,Europe,General
CMP_002,Twitter - Promo 2,Twitter,2025-08-09,18293,288,26,132.47,3039.03,20,North America,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-08-09,8754,202,29,118.07,5787.1,28,Europe,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-08-09,10042,215,24,140.57,3888.59,23,Latin America,General
CMP_007,Email - Promo 7,Email,2025-08-09,4879,153,16,631.17,1153.77,13,Middle East,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-10,15191,572,11,2867.15,1201.02,9,Europe,Retirees
CMP_004,Email - Promo 4,Email,2025-08-11,16892,903,14,2749.35,5287.74,12,Middle East,Young Adults
CMP_006,Instagram - Promo 6,Instagram,2025-08-11,17873,859,125,3160.0,15852.1,123,Asia-Pacific,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-08-11,8692,257,38,879.78,5621.1,36,Asia-Pacific,Young Adults
CMP_011,Facebook - Promo 11,Facebook,2025-08-11,15897,511,34,835.96,6810.22,30,Latin America,Young Adults
CMP_018,Email - Promo 18,Email,2025-08-11,8907,575,46,4582.9,3385.85,42,Asia-Pacific,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-08-11,7035,243,24,2071.3,1823.97,20,North America,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-12,12470,293,43,1475.85,732.3,41,Middle East,Students
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-12,10531,223,28,786.21,599.84,24,Latin America,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-08-12,17060,284,47,1737.74,3004.51,38,Middle East,Students
CMP_001,Twitter - Promo 1,Twitter,2025-08-13,5785,328,15,257.34,1254.89,14,Latin America,Young Adults
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-08-13,12671,552,71,1434.36,14867.17,69,North America,Professionals
CMP_004,Email - Promo 4,Email,2025-08-13,16235,894,13,2844.85,3330.48,10,Latin America,Students
CMP_012,Twitter - Promo 12,Twitter,2025-08-13,12619,786,93,2908.49,5660.79,91,Europe,Young Adults
CMP_001,Twitter - Promo 1,Twitter,2025-08-14,6868,442,19,241.46,1271.79,17,North America,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-08-14,14700,801,78,2155.24,14915.28,64,Europe,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-08-14,15036,258,8,1879.07,719.42,7,Asia-Pacific,Young Adults
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-08-15,15555,806,65,1904.05,11516.64,53,Asia-Pacific,General
CMP_008,Facebook - Promo 8,Facebook,2025-08-15,17815,273,12,539.05,344.77,10,Latin America,Young Adults
CMP_001,Twitter - Promo 1,Twitter,2025-08-16,4594,233,11,195.29,827.0,10,Europe,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-08-16,5863,125,13,87.28,2118.31,10,North America,Young Adults
CMP_007,Email - Promo 7,Email,2025-08-16,6250,174,20,853.71,1971.76,17,Latin America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-08-16,14031,206,8,382.67,249.34,7,Asia-Pacific,Students
CMP_018,Email - Promo 18,Email,2025-08-16,9586,665,62,5688.29,5666.34,57,Europe,General
CMP_019,Google Ads - Promo 19,Google Ads,2025-08-16,12317,231,29,1247.77,1764.57,28,North America,General
CMP_001,Twitter - Promo 1,Twitter,2025-08-17,9105,506,33,456.34,3305.27,32,Asia-Pacific,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-08-17,5793,397,16,232.03,1271.75,14,Middle East,General
CMP_009,Facebook - Promo 9,Facebook,2025-08-17,19215,604,51,2791.54,2278.37,47,North America,Retirees
CMP_011,Facebook - Promo 11,Facebook,2025-08-17,12445,298,26,495.72,5278.51,24,North America,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-17,20086,766,18,3382.14,1874.33,15,Middle East,General
CMP_014,Twitter - Promo 14,Twitter,2025-08-17,8601,423,38,1902.87,4338.34,37,North America,General
CMP_018,Email - Promo 18,Email,2025-08-17,7875,615,62,4450.43,5951.25,53,Europe,Retirees
CMP_020,Instagram - Promo 20,Instagram,2025-08-17,6774,283,20,1806.37,2248.58,19,Europe,Retirees
CMP_007,Email - Promo 7,Email,2025-08-18,6350,214,26,907.37,2374.87,21,Europe,Young Adults
CMP_014,Twitter - Promo 14,Twitter,2025-08-18,11041,620,33,2626.72,3516.84,30,Middle East,General
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-18,12779,376,40,1523.83,929.84,33,Middle East,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-08-19,20540,306,22,108.84,2669.19,17,Middle East,Professionals
CMP_004,Email - Promo 4,Email,2025-08-19,15217,1199,19,3717.74,5567.0,17,Latin America,General
CMP_004,Email - Promo 4,Email,2025-08-19,14853,935,20,3186.19,4436.52,17,Asia-Pacific,Students
CMP_011,Facebook - Promo 11,Facebook,2025-08-19,12562,323,22,552.66,4506.74,20,Asia-Pacific,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-19,13711,369,61,1280.08,1702.64,55,Asia-Pacific,General
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-08-20,14852,877,117,2331.56,27388.66,116,Europe,Retirees
CMP_004,Email - Promo 4,Email,2025-08-20,12890,1012,15,3482.17,4673.28,14,Middle East,Professionals
CMP_004,Email - Promo 4,Email,2025-08-20,11697,649,15,1590.15,3975.67,13,Latin America,Professionals
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-20,16695,666,19,2835.04,2568.91,16,Europe,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-08-21,4888,313,12,245.74,1143.0,11,Middle East,Students
CMP_004,Email - Promo 4,Email,2025-08-21,10947,654,17,1382.59,6597.21,14,Latin America,Students
CMP_005,Instagram - Promo 5,Instagram,2025-08-21,5424,121,17,82.0,3165.88,15,Asia-Pacific,Professionals
CMP_006,Instagram - Promo 6,Instagram,2025-08-21,16221,865,104,3178.27,12625.09,87,Middle East,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-08-21,21247,941,100,3599.42,12784.01,98,North America,Professionals
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-21,12185,256,40,1262.09,797.2,36,Latin America,Retirees
CMP_017,Google Ads - Promo 17,Google Ads,2025-08-22,12458,232,11,1289.71,462.6,9,Middle East,General
CMP_018,Email - Promo 18,Email,2025-08-22,15299,1073,98,8006.01,9068.1,90,North America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-08-23,6952,170,26,556.48,2990.7,21,Europe,General
CMP_011,Facebook - Promo 11,Facebook,2025-08-23,12881,336,19,603.28,3279.54,16,Europe,Retirees
CMP_004,Email - Promo 4,Email,2025-08-24,11951,671,12,2244.85,3580.31,9,Middle East,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-08-24,4489,227,19,1276.85,1190.44,18,Middle East,General
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-24,13259,274,30,1444.43,652.38,29,Latin America,General
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-24,11604,334,60,1706.52,740.98,54,Middle East,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-08-24,8198,323,19,2745.2,1819.21,16,Asia-Pacific,Young Adults
CMP_004,Email - Promo 4,Email,2025-08-25,6588,438,10,1037.62,4106.36,8,North America,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-08-25,8580,192,28,100.15,5578.09,22,North America,Young Adults
CMP_009,Facebook - Promo 9,Facebook,2025-08-25,19950,713,68,3063.27,4020.1,55,Europe,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-08-25,6477,372,27,2493.37,1112.41,25,Asia-Pacific,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-25,9853,254,32,1033.41,835.75,26,North America,Young Adults
CMP_006,Instagram - Promo 6,Instagram,2025-08-26,24996,1247,195,4863.44,23500.15,157,Asia-Pacific,General
CMP_007,Email - Promo 7,Email,2025-08-26,6983,252,21,1049.99,1501.98,19,Europe,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-26,17086,605,16,2913.05,1732.31,13,Asia-Pacific,Students
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-26,12390,406,13,1828.47,1824.24,12,Latin America,Retirees
